;Item Value List
;
;Department,Category,Supplier,Item,Description,Qty,Cost,Price,Extended Cost,Extended Price,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955020415,GS VOLUNTEER SWTSHRT S ,0,0.69,1.49,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955040772,WM BLOUSE SZ 28 ,0,4.99,9.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955022051,WM TWIN SET NAVY 2X ,0,10,19.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955040802,MS SHIRT DRESS - SIZE4 ,0,7.99,15.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955021856,WM S/S SHELL CREAM 2X ,0,5,9.99,0,0,
Adult,Adult Uniform,GSM - DO NOT REORDER,731955021511,MS CARDIGAN CREAM SM ,0,10,19.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955040680,MS BLOUSE SZ 20 ,0,4.99,9.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955040734,WM BLOUSE SZ 20 ,0,4.99,9.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955021276,WM CRDN NAVY 4X ,0,10,19.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955020552,GS VLNTR SWTSHRT 2X ,0,0.69,1.49,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955021542,MS CARDIGAN CREAM XL ,0,10,19.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955021122,MS CARDIGAN NAVY MED. ,0,10,19.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955021023,POLO-LEADER MED MAROON,0,7.5,15.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955021245,WM CARDIGAN NAVY 1X ,0,10,19.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955040673,MS BLOUSE SZ 18 ,0,4.99,9.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955040833,MS SHIRT DRESS - SIZE10 ,0,7.99,15.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955022044,WM TWIN SET NAVY 1X ,0,10,19.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955040543,WM CABLE SHELL 1X ,0,2.99,5.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955040635,MS BLOUSE SZ 10 ,0,4.99,9.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955021481,WM S/S SHELL NAVY 5X ,0,5,9.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955020347,GS VLNTR T SHIRT XL ,0,0.69,1.49,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955040642,MS BLOUSE SZ 12 ,0,4.99,9.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955040765,WM BLOUSE SZ 26 ,0,4.99,9.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955040352,WM CABLE CRDGN 2X ,0,5.49,10.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955040406,MS CABLE SHELL XS ,0,2.99,5.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955022082,WM TWIN SET NAVY 5X ,0,10,19.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955040222,MS CABLE CRDGN MED ,0,5.49,10.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955020958,POLO-VOL 2X RYL BLUE ,0,0.5,0.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955021139,MS CARDIGAN NAVY LG. ,0,10,19.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955021054,POLO-LEADER 2X MAROON,0,7.5,15.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955021061,POLO-LEADER 3X MAROON,0,7.5,15.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955020927,POLO-VOL MED RYL BLUE ,0,0.5,0.99,0,0,
Adult,Adult Uniform,GSM - DO NOT REORDER,731955021146,MS CARDIGAN NAVY XL ,0,10,19.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955020422,GS VOLUNTR SWTSHRT M ,0,0.69,1.49,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955040420,MS CABLE SHELL MED ,0,2.99,5.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955021658,WM CARDIGAN CREAM 2X ,0,10,19.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955040819,MS SHIRT DRESS - SIZE6 ,0,7.99,15.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955021528,MS CARDIGAN CREAM MED ,0,10,19.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955021733,MS S/S SHELL CREAM LG ,0,5,9.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955020620,POLO W/SCREENPRINT MED NAVY,0,7.5,15.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955040826,MS SHIRT DRESS - SIZE8 ,0,7.99,15.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955021016,POLO-LEADER SM MAROON,0,7.5,15.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955040758,WM BLOUSE SZ 24 ,0,4.99,9.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955021849,WM S/S SHELL CREAM 1X ,0,5,9.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955021870,WM S/S SHELL CRM 4X ,0,5,9.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955020941,POLO-VOL  XL RYL BLUE ,0,0.5,0.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955040208,MS CABLE CDGN XS ,0,5.49,10.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955040550,WM CABLE SHELL 2X ,0,2.99,5.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955040567,WM CABLE SHELL 3X ,0,2.99,5.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955021474,WM S/S SHELL NAVY 4X ,0,5,9.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955021917,ADULT TWIN SET MS NAVY SMALL,0,10,19.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955021269,WM CARDIGAN NAVY 3X ,0,10,19.99,0,0,
Adult,Adult Uniform,GIRL SCOUT MERCHANDISE,731955040413,MS CABLE SHELL SM ,0,2.99,5.99,0,0,
